evnum,x,y,z,pad_id,mom
10,-10.5286,9.28591,72.3428,3196,651.545
10,-12.8316,9.97843,85.1394,3430,651.539
10,-12.8498,9.98377,85.2386,3430,651.539
10,-15.2298,10.6711,98.0193,3670,651.528
10,-15.2485,10.6764,98.1183,3670,651.528
10,-17.7034,11.3658,110.884,3907,651.519
10,-17.7237,11.3712,110.982,3907,651.519
10,-20.2521,12.0592,123.732,4131,651.513
10,-20.2727,12.0646,123.831,4131,651.513
10,-22.8804,12.754,136.565,4344,651.509
10,-22.9013,12.7594,136.664,4344,651.509
10,-25.5819,13.4533,149.383,4551,651.5
10,-25.6031,13.4587,149.482,4551,651.5
10,-28.3576,14.1592,162.185,4754,651.481
10,-28.3796,14.1646,162.284,4754,651.481
10,-31.2103,14.8644,174.972,4954,651.473
10,-31.2327,14.8698,175.07,4954,651.473
10,-34.1389,15.5676,187.743,5151,651.464
10,-34.1617,15.573,187.841,5151,651.464
10,-37.1402,16.2675,200.498,5337,651.458
10,-37.1639,16.273,200.596,5337,651.458
10,-40.213,16.9714,213.238,5490,651.452
10,-40.237,16.9769,213.335,5490,651.452
10,-43.3593,17.6757,225.961,5608,651.43
10,-43.3846,17.6812,226.059,5608,651.43
10,-46.5826,18.3807,238.668,5706,651.422
10,-46.6082,18.3861,238.765,5706,651.421
11,-39.9049,-3.26918,-103.002,309,405.625
11,-41.3382,-3.68095,-96.4574,439,405.617
11,-41.363,-3.688,-96.3457,439,405.617
11,-43.6823,-4.33815,-86.0797,594,405.595
11,-43.707,-4.34501,-85.9726,594,405.595
11,-46.0337,-4.98049,-76.0488,773,405.577
11,-46.0585,-4.98718,-75.9446,773,405.577
11,-48.4079,-5.61043,-66.2391,976,405.564
11,-48.4339,-5.61699,-66.1373,976,405.564
11,-50.8229,-6.2313,-56.5877,1203,405.548
11,-50.8491,-6.23788,-56.487,1203,405.548
11,-53.7484,-6.96822,-45.3099,1428,405.533
11,-53.7747,-6.97472,-45.2102,1428,405.532
11,-57.2165,-7.81098,-32.4264,1640,405.51
11,-57.2441,-7.81742,-32.3281,1640,405.51
11,-60.7809,-8.64736,-19.6634,1863,405.491
11,-60.8089,-8.65381,-19.5657,1863,405.491
11,-64.4479,-9.48503,-6.99735,2083,405.463
11,-64.4773,-9.49152,-6.90065,2083,405.463
11,-68.227,-10.3278,5.5844,2295,405.451
11,-68.2569,-10.3341,5.68072,2295,405.451
11,-72.122,-11.1575,18.0921,2506,405.429
11,-72.1529,-11.1638,18.1878,2506,405.429
11,-76.1295,-11.979,30.5354,2722,405.409
11,-76.1609,-11.9854,30.6309,2722,405.409
11,-80.2477,-12.7983,42.9208,2942,405.365
11,-80.28,-12.8045,43.0158,2942,405.365
11,-84.4741,-13.6062,55.2533,3169,405.338
11,-84.5074,-13.6123,55.3478,3169,405.338
11,-88.8066,-14.4075,67.5365,3402,405.32
11,-88.841,-14.4138,67.6305,3402,405.273
11,-93.2611,-15.2185,79.7658,3641,405.262
11,-93.296,-15.2249,79.8596,3641,405.262
11,-97.8313,-16.046,91.9453,3878,405.239
11,-97.8678,-16.0524,92.0384,3878,405.239
11,-102.516,-16.8742,104.076,4101,405.231
11,-102.553,-16.8806,104.169,4101,405.23
11,-107.307,-17.7112,116.163,4313,405.207
11,-107.345,-17.7176,116.256,4313,405.204
11,-112.219,-18.554,128.199,4519,405.189
11,-112.258,-18.5605,128.292,4519,405.189
11,-117.246,-19.4047,140.188,4722,405.157
11,-117.285,-19.4113,140.28,4722,405.157
11,-122.382,-20.2618,152.132,4921,405.134
11,-122.422,-20.2684,152.224,4921,405.134
11,-127.637,-21.1147,164.026,5117,405.047
11,-127.679,-21.1214,164.117,5117,405.042
11,-132.996,-21.9849,175.877,5302,405.018
11,-133.038,-21.9916,175.968,5302,405.018
11,-138.461,-22.8607,187.682,5454,405
11,-138.505,-22.8675,187.772,5454,405
11,-144.03,-23.7407,199.444,5570,404.974
11,-144.074,-23.7474,199.534,5570,404.974
11,-127.665,-21.1575,164.123,5117,0.0351535
11,-88.9681,-14.3646,67.5769,3402,0.137846
11,-88.501,-13.3673,67.7737,3402,0.128414
11,-88.9191,-12.9734,67.5976,3402,0.121361
12,12.6596,0.895941,-87.9365,328,532.717
12,13.5896,1.43847,-82.2515,461,532.698
12,13.6054,1.44791,-82.1525,461,532.698
12,15.0855,2.33387,-72.8538,617,532.657
12,15.1009,2.34327,-72.7548,617,532.657
12,16.5328,3.22782,-63.4498,798,532.638
12,16.5476,3.23725,-63.3508,798,532.638
12,17.9288,4.12512,-54.0387,1002,532.591
12,17.9427,4.13457,-53.9394,1002,532.591
12,19.2731,5.02234,-44.6201,1231,532.582
12,19.2867,5.03179,-44.5208,1231,532.582
12,20.7958,6.08535,-33.4565,1455,532.569
12,20.8089,6.0948,-33.3572,1455,532.569
12,22.4699,7.31324,-20.5445,1668,532.553
12,22.4824,7.32266,-20.4451,1668,532.552
12,24.0511,8.53914,-7.61981,1893,532.539
12,24.0629,8.54853,-7.52034,1893,532.539
12,25.5345,9.7622,5.31804,2115,532.527
12,25.5449,9.77163,5.41772,2115,532.527
12,26.9283,10.9875,18.2672,2329,532.519
12,26.9383,10.9969,18.3669,2329,532.519
12,28.2276,12.2159,31.2282,2542,532.505
12,28.2373,12.2254,31.3279,2542,532.505
12,29.4342,13.4462,44.2001,2760,532.495
12,29.4425,13.4558,44.3,2760,532.495
12,30.556,14.6922,57.1814,2982,532.483
12,30.5639,14.7018,57.2813,2982,532.483
12,31.5842,15.9338,70.1729,3211,532.469
12,31.5917,15.9433,70.2729,3211,532.469
12,32.5143,17.176,83.1749,3446,532.454
12,32.5211,17.1855,83.2749,3446,532.454
12,33.3523,18.4026,96.1859,3687,532.441
12,33.3576,18.412,96.2861,3687,532.441
12,34.0956,19.6252,109.206,3926,532.432
12,34.1006,19.6347,109.306,3926,532.432
12,34.7458,20.8558,122.234,4151,532.426
12,34.7505,20.8653,122.334,4151,532.426
12,35.3091,22.0925,135.269,4365,532.406
12,35.3122,22.102,135.369,4365,532.406
12,35.7747,23.3299,148.312,4573,532.39
12,35.7774,23.3394,148.412,4573,532.39
12,36.1443,24.5686,161.361,4777,532.378
12,36.1466,24.5782,161.462,4777,532.378
12,36.4138,25.8076,174.418,4979,532.366
12,36.4154,25.8171,174.519,4979,532.366
12,36.5938,27.0456,187.48,5177,532.328
12,36.5946,27.0552,187.581,5177,532.328
12,36.6914,28.2921,200.546,5364,532.312
12,36.6909,28.3017,200.647,5364,532.312
12,36.6987,29.5399,213.617,5518,532.306
12,36.6978,29.5495,213.717,5518,532.306
12,36.6041,30.7939,226.692,5637,532.292
12,36.6028,30.8036,226.793,5637,532.292
12,36.4163,32.0517,239.772,5736,532.27
12,36.4139,32.0613,239.872,5736,532.27
13,8.98506,3.57646,-87.219,327,481.132
13,7.58809,3.97943,-81.2142,458,481.124
13,7.563,3.98639,-81.1104,458,481.124
13,5.26456,4.6346,-71.4434,613,481.111
13,5.23955,4.64145,-71.3413,613,481.111
13,2.90884,5.28159,-61.8021,793,481.103
13,2.88381,5.28837,-61.7011,793,481.103
13,0.515766,5.92119,-52.2515,996,481.09
13,0.490218,5.92791,-52.1513,996,481.09
13,-1.92325,6.55688,-42.7684,1223,481.073
13,-1.94981,6.56357,-42.6689,1223,481.071
13,-4.87171,7.30598,-31.6065,1446,481.053
13,-4.89852,7.31266,-31.5076,1446,481.053
13,-8.36552,8.17151,-18.7814,1658,481.021
13,-8.39301,8.17818,-18.683,1658,481.021
13,-11.9473,9.03401,-6.02003,1880,480.984
13,-11.9758,9.04059,-5.92214,1880,480.984
13,-15.6231,9.88688,6.6869,2101,480.978
13,-15.652,9.8935,6.78443,2101,480.978
13,-19.3997,10.7468,19.345,2313,480.958
13,-19.4297,10.7534,19.4421,2313,480.958
13,-23.2706,11.6097,31.9592,2524,480.95
13,-23.301,11.6164,32.0561,2524,480.95
13,-27.2484,12.4744,44.5307,2740,480.927
13,-27.2794,12.481,44.6273,2740,480.926
13,-31.3199,13.3383,57.0633,2960,480.912
13,-31.3517,13.3449,57.1595,2960,480.912
13,-35.4956,14.2,69.5566,3187,480.845
13,-35.5291,14.2066,69.6524,3187,480.845
13,-39.7743,15.0649,82.0117,3420,480.836
13,-39.8082,15.0716,82.1072,3420,480.836
13,-44.1566,15.9331,94.4288,3660,480.824
13,-44.1909,15.9398,94.5242,3660,480.824
13,-48.6428,16.8027,106.808,3896,480.798
13,-48.678,16.8094,106.903,3896,480.798
13,-53.2243,17.6779,119.152,4119,480.781
13,-53.2605,17.6847,119.246,4119,480.781
13,-57.9103,18.5522,131.457,4332,480.762
13,-57.9468,18.5589,131.551,4332,480.762
13,-62.6978,19.4218,143.725,4538,480.743
13,-62.7355,19.4283,143.819,4538,480.742
13,-67.6235,20.2738,155.947,4740,480.732
13,-67.6617,20.2804,156.041,4740,480.732
13,-72.6442,21.1247,168.132,4939,480.718
13,-72.6839,21.1312,168.225,4939,480.718
13,-77.7574,21.9677,180.28,5135,480.706
13,-77.7976,21.9742,180.373,5135,480.705
13,-82.9816,22.8078,192.387,5321,480.679
13,-83.0225,22.8142,192.48,5320,480.679
13,-88.3076,23.6469,204.454,5473,480.658
13,-88.3493,23.6533,204.546,5473,480.657
13,-93.7069,24.4684,216.488,5590,480.64
13,-93.7489,24.4747,216.58,5590,480.64
13,-99.2045,25.2836,228.482,5686,480.624
13,-99.2477,25.2898,228.574,5686,480.624
14,16.0478,4.89211,-88.827,329,456.397
14,16.9818,5.71895,-83.1111,462,456.378
14,16.9976,5.73333,-83.0116,462,456.378
14,18.4727,7.08359,-73.6688,618,456.314
14,18.488,7.09795,-73.5693,618,456.313
14,19.903,8.44766,-64.2254,799,456.271
14,19.917,8.46202,-64.1258,799,456.27
14,21.2725,9.8101,-54.7784,1004,456.258
14,21.2862,9.82447,-54.6789,1004,456.257
14,22.5842,11.1741,-45.327,1232,456.246
14,22.5976,11.1884,-45.2275,1232,456.246
14,24.0655,12.7901,-34.128,1456,456.223
14,24.0775,12.8045,-34.0283,1456,456.223
14,25.6734,14.6592,-21.1758,1669,456.212
14,25.6849,14.6735,-21.0761,1669,456.212
14,27.1654,16.5233,-8.2102,1894,456.182
14,27.1761,16.5375,-8.11035,1894,456.182
14,28.5463,18.3767,4.76792,2117,456.148
14,28.5556,18.3909,4.86798,2117,456.148
14,29.8138,20.2252,17.7588,2330,456.133
14,29.8226,20.2395,17.8589,2330,456.133
14,30.967,22.084,30.7622,2543,456.116
14,30.9754,22.0983,30.8623,2543,456.116
14,32.0119,23.9456,43.7766,2761,456.071
14,32.0192,23.9599,43.8768,2761,456.071
14,32.9512,25.8073,56.8011,2983,456.051
14,32.9573,25.8216,56.9014,2983,456.051
14,33.7789,27.6676,69.8362,3211,456.039
14,33.7846,27.6819,69.9365,3211,456.038
14,34.5023,29.529,82.8802,3447,456.022
14,34.5074,29.5433,82.9805,3447,456.022
14,35.1208,31.3883,95.9326,3688,455.999
14,35.1252,31.4025,96.033,3688,455.999
14,35.6349,33.2408,108.993,3926,455.981
14,35.6384,33.255,109.093,3926,455.981
14,36.0337,35.0938,122.062,4151,455.963
14,36.0357,35.108,122.163,4151,455.963
14,36.3252,36.9469,135.138,4365,455.952
14,36.3267,36.9611,135.239,4365,455.952
14,36.5027,38.8004,148.221,4574,455.94
14,36.5034,38.8146,148.322,4574,455.94
14,36.5774,40.6473,161.31,4778,455.902
14,36.5772,40.6615,161.41,4778,455.902
14,36.545,42.4856,174.403,4979,455.883
14,36.5435,42.4997,174.504,4979,455.883
14,36.3974,44.3139,187.502,5177,455.874
14,36.3955,44.328,187.603,5177,455.874
14,36.1282,46.1472,200.606,5363,455.858
14,36.1253,46.1612,200.707,5363,455.858
14,35.7418,47.9777,213.714,5517,455.835
14,35.7381,47.9917,213.815,5517,455.835
14,35.2423,49.8082,226.825,5636,455.814
14,35.2377,49.8223,226.925,5636,455.814
14,34.6357,51.6455,239.937,5735,455.796
14,34.6305,51.6596,240.038,5735,455.796
15,-17.1167,-14.2186,-89.1552,318,527.119
15,-17.9076,-15.1602,-83.3814,449,527.115
15,-17.9218,-15.1766,-83.2812,449,527.115
15,-19.2557,-16.7122,-73.8821,604,527.101
15,-19.2701,-16.7286,-73.7823,604,527.101
15,-20.6514,-18.2635,-64.4183,784,527.083
15,-20.6671,-18.2798,-64.319,784,527.082
15,-22.0917,-19.8117,-54.98,987,527.073
15,-22.1078,-19.8279,-54.8809,987,527.073
15,-23.589,-21.353,-45.5648,1214,527.064
15,-23.6053,-21.3693,-45.4658,1214,527.064
15,-25.4259,-23.1796,-34.4377,1439,527.056
15,-25.443,-23.1959,-34.339,1439,527.056
15,-27.6361,-25.2952,-21.606,1651,527.041
15,-27.6535,-25.3114,-21.5074,1651,527.041
15,-29.9395,-27.4094,-8.79911,1874,527.028
15,-29.9583,-27.4257,-8.70084,1874,527.028
15,-32.3349,-29.5224,3.98539,2095,527.011
15,-32.354,-29.5387,4.08357,2095,527.01
15,-34.822,-31.6367,16.7488,2307,527
15,-34.8423,-31.653,16.8467,2307,526.996
15,-37.4094,-33.7499,29.49,2519,526.985
15,-37.4301,-33.7661,29.5878,2519,526.985
15,-40.0871,-35.8629,42.2114,2735,526.974
15,-40.1082,-35.8792,42.3092,2735,526.974
15,-42.8654,-37.9792,54.9111,2956,526.953
15,-42.8882,-37.9955,55.0085,2956,526.952
15,-45.7414,-40.095,67.5896,3183,526.939
15,-45.7645,-40.1113,67.6869,3183,526.939
15,-48.7076,-42.2068,80.2483,3417,526.932
15,-48.7309,-42.2231,80.3456,3417,526.932
15,-51.762,-44.3143,92.8876,3657,526.922
15,-51.7859,-44.3305,92.9847,3657,526.922
15,-54.9143,-46.4185,105.505,3894,526.908
15,-54.9397,-46.4347,105.602,3894,526.908
15,-58.159,-48.5245,118.101,4118,526.9
15,-58.1848,-48.5407,118.198,4118,526.9
15,-61.5004,-50.6391,130.675,4330,526.889
15,-61.5266,-50.6554,130.772,4330,526.889
15,-64.9368,-52.7497,143.226,4537,526.86
15,-64.9636,-52.7659,143.323,4537,526.86
15,-68.4646,-54.8557,155.756,4740,526.829
15,-68.4925,-54.8719,155.852,4740,526.829
15,-72.0852,-56.9581,168.262,4939,526.815
15,-72.1134,-56.9742,168.358,4939,526.815
15,-75.8009,-59.0562,180.744,5136,526.794
15,-75.8299,-59.0724,180.84,5136,526.793
15,-79.6159,-61.156,193.202,5322,526.782
15,-79.6456,-61.1722,193.297,5322,526.782
15,-83.5325,-63.2567,205.632,5474,526.774
15,-83.563,-63.2729,205.728,5474,526.774
15,-87.5495,-65.3601,218.036,5592,526.762
15,-87.5814,-65.3764,218.132,5592,526.761
15,-91.6588,-67.4737,230.415,5689,526.742
15,-91.691,-67.49,230.51,5689,526.742
15,-34.8897,-31.6817,16.734,2307,0.0407635
15,-34.8897,-31.6817,16.734,2307,0.0407635
15,-34.9196,-31.6919,16.7275,2307,0.0377798
16,6.53728,-6.78975,-86.8795,326,549.913
16,5.8867,-7.35308,-81.029,458,549.911
16,5.87513,-7.36286,-80.9274,458,549.911
16,4.77663,-8.28062,-71.4092,613,549.9
16,4.76425,-8.29036,-71.3081,613,549.9
16,3.62255,-9.20403,-61.8308,793,549.895
16,3.60995,-9.21375,-61.7301,793,549.895
16,2.42244,-10.1259,-52.2823,996,549.86
16,2.40887,-10.1356,-52.1819,996,549.86
16,1.17407,-11.0457,-42.7569,1224,549.85
16,1.1603,-11.0554,-42.6567,1224,549.85
16,-0.36227,-12.1363,-31.5006,1447,549.847
16,-0.376338,-12.146,-31.4006,1447,549.847
16,-2.22734,-13.3917,-18.5199,1660,549.837
16,-2.24214,-13.4014,-18.4202,1660,549.837
16,-4.15557,-14.6526,-5.56281,1883,549.757
16,-4.17078,-14.6623,-5.46322,1883,549.757
16,-6.17356,-15.9203,7.37333,2104,549.682
16,-6.19031,-15.9301,7.47272,2104,549.682
16,-8.27995,-17.1926,20.2902,2317,549.672
16,-8.29708,-17.2024,20.3895,2317,549.672
16,-10.4809,-18.4669,33.1885,2529,549.66
16,-10.4983,-18.4767,33.2877,2529,549.66
16,-12.7694,-19.7357,46.0693,2745,549.652
16,-12.7876,-19.7454,46.1683,2745,549.652
16,-15.1497,-21.0053,58.9325,2966,549.635
16,-15.1684,-21.015,59.0314,2966,549.634
16,-17.6135,-22.2723,71.779,3193,549.623
16,-17.6329,-22.2821,71.8777,3193,549.623
16,-20.1668,-23.5414,84.6083,3427,549.612
16,-20.1874,-23.5512,84.7069,3427,549.612
16,-22.812,-24.8099,97.4202,3667,549.605
16,-22.833,-24.8196,97.5186,3667,549.605
16,-25.5539,-26.0751,110.214,3904,549.59
16,-25.5754,-26.0849,110.312,3904,549.59
16,-28.3854,-27.3406,122.99,4128,549.582
16,-28.4082,-27.3504,123.088,4128,549.582
16,-31.3048,-28.609,135.748,4341,549.568
16,-31.328,-28.6187,135.846,4341,549.568
16,-34.3179,-29.8778,148.487,4548,549.559
16,-34.3414,-29.8876,148.585,4548,549.559
16,-37.4162,-31.1463,161.208,4751,549.54
16,-37.4413,-31.1561,161.305,4751,549.54
16,-40.6081,-32.4185,173.909,4951,549.531
16,-40.6336,-32.4283,174.006,4951,549.531
16,-43.8926,-33.6941,186.59,5148,549.516
16,-43.9185,-33.7039,186.688,5148,549.516
16,-47.2638,-34.9682,199.252,5334,549.508
16,-47.2907,-34.978,199.349,5334,549.508
16,-50.7248,-36.2436,211.893,5486,549.501
16,-50.752,-36.2534,211.99,5486,549.501
16,-54.2681,-37.5168,224.515,5604,549.488
16,-54.2958,-37.5267,224.612,5604,549.488
16,-57.8942,-38.7916,237.116,5702,549.477
16,-57.9225,-38.8014,237.213,5702,549.477
16,-4.42217,-15.5743,-5.57113,1883,0.134116
16,-4.40345,-15.564,-5.47048,1883,0.134052
16,-3.59485,-15.577,-5.44697,1883,0.130613
16,-3.53054,-15.6634,-5.54533,1883,0.130519
16,-3.38308,-16.1875,-5.54163,1883,0.126877
16,-3.30443,-16.3196,-5.43968,1883,0.126648
16,-3.11629,-16.5025,-5.43529,1883,0.124553
16,-2.99246,-16.555,-5.53257,1883,0.124072
17,-27.4558,5.71847,-93.6196,314,610.029
17,-27.0734,6.67482,-86.9456,445,610.021
17,-27.0674,6.69112,-86.8317,445,610.021
17,-26.5116,8.19315,-76.3277,601,610.014
17,-26.5061,8.20889,-76.2179,601,610.014
17,-26.0253,9.66842,-66.0309,782,609.977
17,-26.0212,9.68377,-65.9239,782,609.977
17,-25.6019,11.1171,-55.9362,986,609.972
17,-25.5981,11.1323,-55.8309,986,609.972
17,-25.2358,12.5479,-45.9783,1214,609.967
17,-25.2323,12.5629,-45.874,1214,609.967
17,-24.8695,14.2243,-34.3089,1439,609.948
17,-24.867,14.2391,-34.2057,1439,609.947
17,-24.53,16.1459,-20.9405,1652,609.939
17,-24.5279,16.1606,-20.838,1652,609.939
17,-24.283,18.0523,-7.66122,1876,609.927
17,-24.2817,18.067,-7.55938,1876,609.927
17,-24.1242,19.9571,5.55395,2098,609.912
17,-24.124,19.9717,5.65529,2098,609.912
17,-24.0444,21.859,18.7224,2311,609.903
17,-24.0445,21.8736,18.8234,2311,609.903
17,-24.0486,23.7545,31.854,2524,609.894
17,-24.0491,23.7691,31.9549,2524,609.894
17,-24.1354,25.6459,44.9567,2741,609.879
17,-24.1368,25.6604,45.0574,2741,609.879
17,-24.3063,27.5309,58.036,2963,609.864
17,-24.3079,27.5454,58.1365,2963,609.864
17,-24.5637,29.4151,71.0955,3191,609.841
17,-24.566,29.4296,71.1959,3191,609.841
17,-24.9051,31.2967,84.1387,3426,609.833
17,-24.908,31.3111,84.239,3426,609.833
17,-25.3355,33.1777,97.1674,3666,609.826
17,-25.3391,33.1922,97.2675,3666,609.826
17,-25.8495,35.0545,110.184,3904,609.821
17,-25.8538,35.0689,110.284,3904,609.821
17,-26.4465,36.9346,123.189,4129,609.815
17,-26.4524,36.9491,123.289,4129,609.815
17,-27.1293,38.8114,136.185,4343,609.81
17,-27.1356,38.8258,136.285,4343,609.81
17,-27.8978,40.6868,149.171,4551,609.799
17,-27.9043,40.7012,149.271,4551,609.799
17,-28.7419,42.5641,162.149,4754,609.79
17,-28.7487,42.5785,162.249,4754,609.79
17,-29.6637,44.4406,175.12,4955,609.774
17,-29.6713,44.455,175.22,4955,609.774
17,-30.6658,46.3195,188.083,5153,609.763
17,-30.6743,46.334,188.183,5153,609.763
17,-31.7452,48.1983,201.039,5339,609.757
17,-31.7539,48.2128,201.138,5339,609.757
17,-32.9031,50.0792,213.987,5493,609.748
17,-32.9124,50.0937,214.086,5493,609.748
17,-34.1439,51.9623,226.928,5611,609.742
17,-34.1536,51.9769,227.027,5611,609.742
17,-35.4546,53.8539,239.862,5710,609.73
17,-35.465,53.8684,239.961,5710,609.73
17,-24.3504,27.5108,58.0306,2963,0.0391933
17,-26.1383,8.33837,-76.0731,602,0.12957
17,-26.072,8.345,-76.1546,602,0.129408
17,-26.9789,9.02985,-76.5154,601,0.120496
17,-27.0154,9.04531,-76.4223,601,0.118101
17,-26.7829,8.85479,-76.3284,601,0.116718
17,-26.5968,8.79959,-76.3616,601,0.115398
18,12.5743,-1.59214,-87.917,328,613.207
18,11.9674,-1.45021,-81.9112,460,613.206
18,11.9567,-1.44777,-81.8072,460,613.205
18,10.9356,-1.21892,-72.0883,616,613.201
18,10.9245,-1.21647,-71.9854,616,613.201
18,9.8629,-0.987448,-62.3508,795,613.198
18,9.85139,-0.985039,-62.2487,795,613.198
18,8.75002,-0.759214,-52.6728,999,613.192
18,8.73807,-0.756818,-52.5712,999,613.192
18,7.59522,-0.531986,-43.0381,1226,613.186
18,7.58283,-0.529592,-42.9369,1226,613.186
18,6.17248,-0.263023,-31.671,1450,613.175
18,6.15878,-0.260622,-31.5701,1450,613.175
18,4.45662,0.0482618,-18.5798,1662,613.169
18,4.44265,0.0506713,-18.4792,1662,613.169
18,2.66174,0.360968,-5.52577,1885,613.16
18,2.64745,0.363349,-5.42547,1885,613.16
18,0.786636,0.668415,7.49794,2107,613.146
18,0.771935,0.670738,7.59802,2107,613.146
18,-1.16448,0.970145,20.4959,2319,613.136
18,-1.17978,0.972459,20.5957,2319,613.136
18,-3.1941,1.27086,33.4711,2531,613.128
18,-3.20994,1.273,33.5708,2531,613.128
18,-5.29398,1.5492,46.426,2748,613.115
18,-5.31047,1.55135,46.5256,2748,613.115
18,-7.47809,1.82902,59.3619,2969,613.105
18,-7.49522,1.83117,59.4613,2969,613.105
18,-9.74565,2.10852,72.2795,3196,613.1
18,-9.76339,2.11067,72.3788,3196,613.1
18,-12.0924,2.38729,85.1798,3430,613.093
18,-12.1108,2.38944,85.279,3430,613.093
18,-14.5268,2.66695,98.0627,3670,613.084
18,-14.5466,2.66907,98.1617,3670,613.084
18,-17.0429,2.94296,110.929,3907,613.077
18,-17.0629,2.94513,111.028,3907,613.077
18,-19.6418,3.22395,123.778,4131,613.071
18,-19.6622,3.22612,123.877,4131,613.071
18,-22.3187,3.50834,136.611,4345,613.06
18,-22.3396,3.51057,136.709,4345,613.06
18,-25.0791,3.79821,149.427,4552,613.053
18,-25.1014,3.80044,149.525,4552,613.053
18,-27.9196,4.0875,162.226,4755,613.042
18,-27.9422,4.08975,162.324,4755,613.042
18,-30.8342,4.37924,175.009,4954,613.036
18,-30.8571,4.38145,175.107,4954,613.036
18,-33.8302,4.66568,187.774,5151,613.02
18,-33.8544,4.66788,187.873,5151,613.02
18,-36.9091,4.95149,200.523,5337,613.015
18,-36.9335,4.95362,200.621,5337,613.015
18,-40.0668,5.22846,213.254,5490,613.007
18,-40.0916,5.23061,213.352,5490,613.006
18,-43.3001,5.50579,225.968,5608,612.987
18,-43.3258,5.50791,226.066,5608,612.987
18,-46.6058,5.78058,238.665,5706,612.978
18,-46.6318,5.78269,238.763,5706,612.978
19,9.75231,-1.0854,-87.348,327,406.032
19,9.41601,-1.14936,-81.4663,459,406.026
19,9.40962,-1.15045,-81.3641,459,406.026
19,8.81617,-1.25277,-71.7937,615,406.009
19,8.80943,-1.2538,-71.6921,615,406.009
19,8.14862,-1.35087,-62.1596,795,405.992
19,8.14116,-1.35187,-62.0584,795,405.992
19,7.42026,-1.44376,-52.5539,998,405.972
19,7.41167,-1.44495,-52.4528,998,405.972
19,6.64577,-1.55634,-42.9705,1226,405.955
19,6.63683,-1.55754,-42.8697,1226,405.955
19,5.64161,-1.69105,-31.6428,1449,405.938
19,5.63223,-1.69216,-31.5422,1449,405.938
19,4.35984,-1.83012,-18.5764,1662,405.899
19,4.34902,-1.83119,-18.4759,1662,405.899
19,2.95837,-1.969,-5.53183,1886,405.89
19,2.94714,-1.97011,-5.43156,1886,405.889
19,1.44038,-2.11316,7.49311,2107,405.864
19,1.42826,-2.11424,7.59323,2107,405.864
19,-0.182694,-2.2522,20.4999,2319,405.831
19,-0.195647,-2.2533,20.5999,2319,405.831
19,-1.9262,-2.39488,33.4895,2532,405.806
19,-1.9402,-2.39597,33.5893,2532,405.806
19,-3.79857,-2.54077,46.4619,2748,405.731
19,-3.8134,-2.54188,46.5616,2748,405.731
19,-5.7861,-2.68511,59.4173,2969,405.713
19,-5.80182,-2.6862,59.5169,2969,405.713
19,-7.89194,-2.82622,72.3554,3197,405.696
19,-7.90866,-2.82728,72.4549,3197,405.696
19,-10.1266,-2.9632,85.2755,3431,405.677
19,-10.1443,-2.96412,85.3748,3431,405.677
19,-12.4843,-3.08392,98.1771,3671,405.664
19,-12.503,-3.08477,98.2763,3671,405.664
19,-14.9708,-3.19446,111.059,3908,405.644
19,-14.9909,-3.1953,111.158,3908,405.644
19,-17.5792,-3.30368,123.922,4132,405.625
19,-17.5997,-3.30459,124.021,4132,405.625
19,-20.3007,-3.42179,136.764,4345,405.588
19,-20.3221,-3.42265,136.863,4345,405.588
19,-23.1325,-3.53201,149.587,4552,405.537
19,-23.1561,-3.53288,149.685,4552,405.536
19,-26.163,-3.6439,162.381,4755,405.516
19,-26.1869,-3.64469,162.48,4755,405.516
19,-29.3043,-3.74572,175.153,4955,405.457
19,-29.3291,-3.7465,175.251,4955,405.456
19,-32.57,-3.84632,187.901,5152,405.394
19,-32.5956,-3.84704,187.999,5152,405.394
19,-35.9626,-3.93568,200.623,5338,405.319
19,-35.9893,-3.93633,200.721,5338,405.319
19,-39.485,-4.01745,213.319,5490,405.289
19,-39.513,-4.01802,213.416,5490,405.285
19,-43.1228,-4.09159,225.989,5608,405.264
19,-43.1513,-4.0922,226.086,5608,405.264
19,-46.8769,-4.1674,238.632,5706,405.237
19,-46.9069,-4.16795,238.729,5706,405.237
20,-6.39428,-13.7684,-86.863,321,483.24
20,-7.12163,-14.4068,-81.1587,453,483.122
20,-7.13483,-14.4179,-81.0596,453,483.122
20,-8.36909,-15.4671,-71.7398,608,483.115
20,-8.38261,-15.4783,-71.6407,608,483.115
20,-9.67208,-16.5273,-62.3277,788,483.102
